CNPJ,RAZAO_SOCIAL,UF,ANO,TRIMESTRE,VALOR
15395999000192,UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MADICO LTDA,MS,2025,3,6814053998.08
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,SE,2025,1,773374154.72
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,SE,2025,2,1190329885.76
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,SE,2025,3,1619118756.0
15648898000186,LEXUS ADMINISTRADORA DE BENEFICIOS LTDA,SP,2025,1,14533987.84
15648898000186,LEXUS ADMINISTRADORA DE BENEFICIOS LTDA,SP,2025,2,19275458.08
15648898000186,LEXUS ADMINISTRADORA DE BENEFICIOS LTDA,SP,2025,3,26966864.64
15713057000105,ASSOCIAAAO DO PLANO DE SAADE DA SANTA CASA DE MISERICARDIA DE ITABUNA - PLANSUL,BA,2025,1,598022518.56
15713057000105,ASSOCIAAAO DO PLANO DE SAADE DA SANTA CASA DE MISERICARDIA DE ITABUNA - PLANSUL,BA,2025,2,915885331.36
15713057000105,ASSOCIAAAO DO PLANO DE SAADE DA SANTA CASA DE MISERICARDIA DE ITABUNA - PLANSUL,BA,2025,3,1227792972.0
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,BA,2025,1,2345102604.96
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,BA,2025,2,3632352556.8
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,BA,2025,3,4979688335.84
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MADICO,MG,2025,1,91400843134.4
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MADICO,MG,2025,2,124509343053.92
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MADICO,MG,2025,3,161141790479.36002
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,MG,2025,1,217526869.28
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,MG,2025,2,378655986.88
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,MG,2025,3,552766811.2
16665579000141,ASSOCIAAAO SANTA CASA SAADE DE ARAAATUBA,SP,2025,1,756921939.36
16665579000141,ASSOCIAAAO SANTA CASA SAADE DE ARAAATUBA,SP,2025,2,1208277295.68
16665579000141,ASSOCIAAAO SANTA CASA SAADE DE ARAAATUBA,SP,2025,3,1721075071.04
16692996000183,G2C ADMINISTRADORA DE BENEFICIOS LTDA - ME,RJ,2025,1,224933965.6
16692996000183,G2C ADMINISTRADORA DE BENEFICIOS LTDA - ME,RJ,2025,2,403952177.6
16692996000183,G2C ADMINISTRADORA DE BENEFICIOS LTDA - ME,RJ,2025,3,647789662.5600001
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MADICO LTDA.,MG,2025,1,1162104296.64
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MADICO LTDA.,MG,2025,2,1770522680.32
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MADICO LTDA.,MG,2025,3,2494464311.36
16926969000128,AMAZANIA PLANOS DE SAADE LTDA,PA,2025,1,525477002.72
16926969000128,AMAZANIA PLANOS DE SAADE LTDA,PA,2025,2,833837396.8
16926969000128,AMAZANIA PLANOS DE SAADE LTDA,PA,2025,3,1147250100.0
16991945000152,UNIMED VALE DO AAO COOPERATIVA DE TRABALHO MADICO,MG,2025,1,4800221714.88
16991945000152,UNIMED VALE DO AAO COOPERATIVA DE TRABALHO MADICO,MG,2025,2,5760220095.2
17048922000171,ODONTO PRIME S/S LTDA,CE,2025,1,51587333.6
17048922000171,ODONTO PRIME S/S LTDA,CE,2025,2,64061034.32
17048922000171,ODONTO PRIME S/S LTDA,CE,2025,3,77472335.68
17143876000190,AME-ASSISTANCIA MADICA A EMPRESAS LTDA,MG,2025,1,219425452.32
17143876000190,AME-ASSISTANCIA MADICA A EMPRESAS LTDA,MG,2025,2,284112855.04
17143876000190,AME-ASSISTANCIA MADICA A EMPRESAS LTDA,MG,2025,3,364232614.56
17146846000137,PESSOAL SAADE PLANOS DE ASSISTANCIA MADICA LTDA,SP,2025,1,167309599.76
17146846000137,PESSOAL SAADE PLANOS DE ASSISTANCIA MADICA LTDA,SP,2025,2,332990937.44
17146846000137,PESSOAL SAADE PLANOS DE ASSISTANCIA MADICA LTDA,SP,2025,3,431038651.36
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTANCIA A SAADE ODONTOLAGICA LTDA,MG,2025,1,111517130.88
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTANCIA A SAADE ODONTOLAGICA LTDA,MG,2025,2,173991774.56
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTANCIA A SAADE ODONTOLAGICA LTDA,MG,2025,3,241023770.4
17505793000101,ABERTTA SAADE - ASSOCIAAAO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,MG,2025,1,3760306328.32
17505793000101,ABERTTA SAADE - ASSOCIAAAO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,MG,2025,2,5149865002.56
17505793000101,ABERTTA SAADE - ASSOCIAAAO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,MG,2025,3,6492140698.24
17670901000193,CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA,SP,2025,1,237059670.08
17670901000193,CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA,SP,2025,2,461645592.0
17670901000193,CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA,SP,2025,3,655004447.04
17689407000170,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,1,7361886113.14
17689407000170,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,2,10733065503.16
17689407000170,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,3,13885394927.48
17698381000127,QUALICORP CLUBE DE SAADE ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,1,1802556792.64
17698381000127,QUALICORP CLUBE DE SAADE ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,2,2376526389.7599998
17698381000127,QUALICORP CLUBE DE SAADE ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,3,2180319986.56
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,MG,2025,1,4339293600.32
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,MG,2025,2,6827081594.88
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,MG,2025,3,8761536770.56
17790718000121,UNIMED UBERLANDIA COOPERATIVA REGIONAL TRABALHO MADICO LTDA,MG,2025,1,5837676728.8
17790718000121,UNIMED UBERLANDIA COOPERATIVA REGIONAL TRABALHO MADICO LTDA,MG,2025,2,9453396269.12
17790718000121,UNIMED UBERLANDIA COOPERATIVA REGIONAL TRABALHO MADICO LTDA,MG,2025,3,13420894212.16
17827384000113,LANCERS ADMINISTRADORA DE BENEFACIOS DE SAADE LTDA.,SP,2025,1,137203692.8
17827384000113,LANCERS ADMINISTRADORA DE BENEFACIOS DE SAADE LTDA.,SP,2025,2,237619816.16
17827384000113,LANCERS ADMINISTRADORA DE BENEFACIOS DE SAADE LTDA.,SP,2025,3,327490685.76
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MADICO,MG,2025,1,2294943116.64
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MADICO,MG,2025,2,3172307796.16
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MADICO,MG,2025,3,4039105201.92
17897995000138,PLADISA PLANOS DE SAADE SA,SC,2025,1,367663566.4
17897995000138,PLADISA PLANOS DE SAADE SA,SC,2025,2,681053420.16
17897995000138,PLADISA PLANOS DE SAADE SA,SC,2025,3,986827812.3199999
18275071000162,POSTAL SAADE CAIXA DE ASSISTANCIA E SAADE DOS EMPREGADOS DOS CORREIOS,DF,2025,1,8911989326.08
18275071000162,POSTAL SAADE CAIXA DE ASSISTANCIA E SAADE DOS EMPREGADOS DOS CORREIOS,DF,2025,2,12646186177.6
18275071000162,POSTAL SAADE CAIXA DE ASSISTANCIA E SAADE DOS EMPREGADOS DOS CORREIOS,DF,2025,3,15960713179.039999
18321477000134,ASSOCIAAAO SANTA CASA SAADE DE SAO JOSA DOS CAMPOS,SP,2025,1,1628831949.44
18321477000134,ASSOCIAAAO SANTA CASA SAADE DE SAO JOSA DOS CAMPOS,SP,2025,2,3886210590.08
18321477000134,ASSOCIAAAO SANTA CASA SAADE DE SAO JOSA DOS CAMPOS,SP,2025,3,6331218152.48
18987107000130,CEAM BRASIL - PLANOS DE SAADE LTDA,MG,2025,3,872291243.6800001
19031941000110,SMART CARE SISTEMAS MADICOS E ODONTOLAGICOS LTDA.,SP,2025,1,56300214.24
19031941000110,SMART CARE SISTEMAS MADICOS E ODONTOLAGICOS LTDA.,SP,2025,2,52563437.76
19240452000179,BCI ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,1,57682304.48
19240452000179,BCI ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,2,123746497.44
19240452000179,BCI ADMINISTRADORA DE BENEFACIOS LTDA.,SP,2025,3,132224182.88
19304091000187,SORRIDEN CONVANIOS ODONTOLAGICOS S.A.,SP,2025,1,62407439.52
19304091000187,SORRIDEN CONVANIOS ODONTOLAGICOS S.A.,SP,2025,2,94116874.4
19304091000187,SORRIDEN CONVANIOS ODONTOLAGICOS S.A.,SP,2025,3,104278086.56
19512026000147,PLAMESC PLANOS DE SAADE LTDA,RJ,2025,1,60951721.44
19512026000147,PLAMESC PLANOS DE SAADE LTDA,RJ,2025,2,110835573.6
19512026000147,PLAMESC PLANOS DE SAADE LTDA,RJ,2025,3,166977214.72
19663787000108,SALUPLAN ADMINISTRADORA DE BENEFACIOS LTDA,SP,2025,1,66718171.68
19663787000108,SALUPLAN ADMINISTRADORA DE BENEFACIOS LTDA,SP,2025,2,95830889.28
19663787000108,SALUPLAN ADMINISTRADORA DE BENEFACIOS LTDA,SP,2025,3,127599336.64
19679483000120,QV BENEFACIOS EM SAADE LTDA,RJ,2025,1,413320004.32
19679483000120,QV BENEFACIOS EM SAADE LTDA,RJ,2025,2,601924693.28
19679483000120,QV BENEFACIOS EM SAADE LTDA,RJ,2025,3,668247230.88
19691730000104,MAIS SAUDE S/A,ES,2025,1,313680728.48
19691730000104,MAIS SAUDE S/A,ES,2025,3,662469391.68
19878404000100,FUNDAAAO SAO FRANCISCO XAVIER,MG,2025,1,17211934231.84
19878404000100,FUNDAAAO SAO FRANCISCO XAVIER,MG,2025,2,22375273851.04
19878404000100,FUNDAAAO SAO FRANCISCO XAVIER,MG,2025,3,28086378776.64
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLAGICOS S.A.,SP,2025,1,603197784.48
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLAGICOS S.A.,SP,2025,2,922036601.28
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLAGICOS S.A.,SP,2025,3,1235633318.08
19969500000164,DESBAN - FUNDAAAO BDMG DE SEGURIDADE SOCIAL,MG,2025,1,607853147.52
19969500000164,DESBAN - FUNDAAAO BDMG DE SEGURIDADE SOCIAL,MG,2025,2,732162157.44
19969500000164,DESBAN - FUNDAAAO BDMG DE SEGURIDADE SOCIAL,MG,2025,3,864541799.04
20119509000165,FUNDAAAO LIBERTAS DE SEGURIDADE SOCIAL,MG,2025,1,1257437488.64
20119509000165,FUNDAAAO LIBERTAS DE SEGURIDADE SOCIAL,MG,2025,2,1613399491.36
20119509000165,FUNDAAAO LIBERTAS DE SEGURIDADE SOCIAL,MG,2025,3,2024518079.04
20160828000114,ASSOCIAAAO DOS SERVIDORES PABLICOS DA ADMINISTRAAAO DIRETA DO GOVERNO DO ESTADO DO PARA - ASPARA,PA,2025,1,38493829.12
20160828000114,ASSOCIAAAO DOS SERVIDORES PABLICOS DA ADMINISTRAAAO DIRETA DO GOVERNO DO ESTADO DO PARA - ASPARA,PA,2025,2,74174412.48
20160828000114,ASSOCIAAAO DOS SERVIDORES PABLICOS DA ADMINISTRAAAO DIRETA DO GOVERNO DO ESTADO DO PARA - ASPARA,PA,2025,3,101349534.39999999
20168589000149,PRONTOMED PLANOS DE SAADE LTDA,MG,2025,1,936567943.36
20168589000149,PRONTOMED PLANOS DE SAADE LTDA,MG,2025,2,1372363488.96
20168589000149,PRONTOMED PLANOS DE SAADE LTDA,MG,2025,3,1818388108.8
20320487000105,AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL,MG,2025,1,1187894126.72
20320487000105,AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL,MG,2025,2,1625319506.08
20320487000105,AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL,MG,2025,3,2186915538.08
20909271000171,UNIMED ARAGUARI COOPERATIVA DE TRABALHO MADICO,MG,2025,1,597895684.32
20909271000171,UNIMED ARAGUARI COOPERATIVA DE TRABALHO MADICO,MG,2025,2,998754102.72
20909271000171,UNIMED ARAGUARI COOPERATIVA DE TRABALHO MADICO,MG,2025,3,1396811283.36
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAADE - SANTA CASA SAADE LTDA,MS,2025,1,214409212.48
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAADE - SANTA CASA SAADE LTDA,MS,2025,2,432936474.24
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAADE - SANTA CASA SAADE LTDA,MS,2025,3,744494262.08
20946877000187,AMPARA ASSISTANCIA MADICA PARAASO LTDA,MG,2025,1,453667804.8
20946877000187,AMPARA ASSISTANCIA MADICA PARAASO LTDA,MG,2025,2,648718861.6
20946877000187,AMPARA ASSISTANCIA MADICA PARAASO LTDA,MG,2025,3,841609876.96
20961779000119,ASSOCIAAAO PLANO DE SAADE SANTA CASA DE VALINHOS,SP,2025,1,283072531.04
20961779000119,ASSOCIAAAO PLANO DE SAADE SANTA CASA DE VALINHOS,SP,2025,2,468609830.24
20961779000119,ASSOCIAAAO PLANO DE SAADE SANTA CASA DE VALINHOS,SP,2025,3,659107255.36
21205801000163,"CAIXA DE ASSISTANCIA A SAADE DOS TRABALHADORES NAS INDASTRIAS METALARGICAS, MECANICAS E DO MATERIAL ELATRICO DE BRUSQUE",SC,2025,1,111288607.84
21205801000163,"CAIXA DE ASSISTANCIA A SAADE DOS TRABALHADORES NAS INDASTRIAS METALARGICAS, MECANICAS E DO MATERIAL ELATRICO DE BRUSQUE",SC,2025,2,161415179.84
21205801000163,"CAIXA DE ASSISTANCIA A SAADE DOS TRABALHADORES NAS INDASTRIAS METALARGICAS, MECANICAS E DO MATERIAL ELATRICO DE BRUSQUE",SC,2025,3,214628289.76
21490586000190,COOPERATIVA DE TRABALHO MADICO DE POUSO ALEGRE,MG,2025,1,4868855588.96
21490586000190,COOPERATIVA DE TRABALHO MADICO DE POUSO ALEGRE,MG,2025,2,7676009656.16
21490586000190,COOPERATIVA DE TRABALHO MADICO DE POUSO ALEGRE,MG,2025,3,9700500415.52
21575709000195,SANTA CASA DE MISERICARDIA DE JUIZ DE FORA,MG,2025,1,2866603150.4
21575709000195,SANTA CASA DE MISERICARDIA DE JUIZ DE FORA,MG,2025,2,4669645869.04
21575709000195,SANTA CASA DE MISERICARDIA DE JUIZ DE FORA,MG,2025,3,6589568565.28
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,1,1557930718.4
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,2,2332246920.0
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,3,3226806735.36
22027346000116,PLANO DE ASSISTANCIA MADICA MINEIRA LTDA,MG,2025,1,70781444.48
22027346000116,PLANO DE ASSISTANCIA MADICA MINEIRA LTDA,MG,2025,2,100929614.72
22027346000116,PLANO DE ASSISTANCIA MADICA MINEIRA LTDA,MG,2025,3,153025513.6
22263081000155,HOSPITAL CESAR LEITE,MG,2025,1,850825286.88
22263081000155,HOSPITAL CESAR LEITE,MG,2025,2,1417755566.24
22263081000155,HOSPITAL CESAR LEITE,MG,2025,3,1834052837.76
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,MG,2025,1,501444903.84
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,MG,2025,2,695370359.52
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,MG,2025,3,953481583.84
22694698000125,INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA,SP,2025,1,95890300.96
22694698000125,INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA,SP,2025,2,80290079.84
22694698000125,INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA,SP,2025,3,83632253.12
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,MG,2025,1,2796373278.6
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,MG,2025,2,3464992193.64
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,MG,2025,3,6119727498.92
22720791000167,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,1,775626917.6
22720791000167,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,2,1470683442.24
22720791000167,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,3,2104079606.88
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLAGICA LTDA.,AM,2025,1,113783148.32
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLAGICA LTDA.,AM,2025,2,193470116.16
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLAGICA LTDA.,AM,2025,3,268031046.56
23053901000147,SANTA CASA DE SAADE - SCS,ES,2025,1,491575131.2
23053901000147,SANTA CASA DE SAADE - SCS,ES,2025,2,604578268.32
23053901000147,SANTA CASA DE SAADE - SCS,ES,2025,3,734240373.28
23278898000160,IRMANDADE DA SANTA CASA DE MISERICARDIA DE PASSOS,MG,2025,1,3098430858.72
23278898000160,IRMANDADE DA SANTA CASA DE MISERICARDIA DE PASSOS,MG,2025,2,4772535631.84
23278898000160,IRMANDADE DA SANTA CASA DE MISERICARDIA DE PASSOS,MG,2025,3,6570444679.68
23557177000199,ASSOCIAAAO UNIVIDA SANTA RITA DO PASSA QUATRO,SP,2025,1,85728957.12
23557177000199,ASSOCIAAAO UNIVIDA SANTA RITA DO PASSA QUATRO,SP,2025,2,127174371.2
23557177000199,ASSOCIAAAO UNIVIDA SANTA RITA DO PASSA QUATRO,SP,2025,3,179145501.28
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,CE,2025,1,400760939.2
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,CE,2025,2,562380024.96
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,CE,2025,3,702340741.6
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,MG,2025,1,1016680343.04
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,MG,2025,2,1594878873.1200001
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,MG,2025,3,2233164306.0
23821141000170,MUITO MAIS SAADE ADMINISTRADORA DE BENEFACIOS,RJ,2025,1,262065649.28
23821141000170,MUITO MAIS SAADE ADMINISTRADORA DE BENEFACIOS,RJ,2025,2,260802650.72
23821141000170,MUITO MAIS SAADE ADMINISTRADORA DE BENEFACIOS,RJ,2025,3,267272384.48
23869306000184,ASSOCIAAAO PADRE ALBINO SAADE,SP,2025,1,1409333955.36
23869306000184,ASSOCIAAAO PADRE ALBINO SAADE,SP,2025,2,2058037585.12
23869306000184,ASSOCIAAAO PADRE ALBINO SAADE,SP,2025,3,2705429516.32
24243925000121,UNIODONTO MACEIA COOPERATIVA ODONTOLAGICA,AL,2025,1,200271342.08
24243925000121,UNIODONTO MACEIA COOPERATIVA ODONTOLAGICA,AL,2025,2,316583837.6
24243925000121,UNIODONTO MACEIA COOPERATIVA ODONTOLAGICA,AL,2025,3,452566616.8
24277422000177,UNICONSULT - ADMINISTRADORA DE BENEFICIOS E SERVICOS LTDA,SP,2025,1,229307658.72
24277422000177,UNICONSULT - ADMINISTRADORA DE BENEFICIOS E SERVICOS LTDA,SP,2025,2,302681053.92
24277422000177,UNICONSULT - ADMINISTRADORA DE BENEFICIOS E SERVICOS LTDA,SP,2025,3,511761547.68
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MADICO,PB,2025,1,299492905.92
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MADICO,PB,2025,2,428353706.56
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MADICO,PB,2025,3,561103174.72
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,PE,2025,1,4007755371.2
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,PE,2025,2,6054597498.88
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,PE,2025,3,8474712249.76
24645912000189,PLANO DE SAADE DA SANTA CASA DE BRAGANAA PAULISTA,SP,2025,1,988388107.52
24645912000189,PLANO DE SAADE DA SANTA CASA DE BRAGANAA PAULISTA,SP,2025,2,1739970882.08
24645912000189,PLANO DE SAADE DA SANTA CASA DE BRAGANAA PAULISTA,SP,2025,3,2491949959.2
24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MADICO LTDA,MT,2025,1,3177841780.8
24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MADICO LTDA,MT,2025,2,4752417980.8
24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MADICO LTDA,MT,2025,3,6311438861.92
24729097000136,SANTA CASA DA MISERICARDIA DE SAO JOAO DEL REI,MG,2025,1,663921836.96
24729097000136,SANTA CASA DA MISERICARDIA DE SAO JOAO DEL REI,MG,2025,2,1147228693.1200001
24729097000136,SANTA CASA DA MISERICARDIA DE SAO JOAO DEL REI,MG,2025,3,1607140042.72
24807514000111,ASSOCIAAAO SANTA CASA CLANICAS DE BIRIGUI,SP,2025,1,332080343.36
24807514000111,ASSOCIAAAO SANTA CASA CLANICAS DE BIRIGUI,SP,2025,2,477843719.03999996
24807514000111,ASSOCIAAAO SANTA CASA CLANICAS DE BIRIGUI,SP,2025,3,647331157.6
25063964000100,FUNDAAAO DE ASSISTANCIA A SAADE DA ASSOCIAAAO DO MINISTARIO PABLICO DO RIO GRANDE DO SUL,RS,2025,1,182181649.6
25063964000100,FUNDAAAO DE ASSISTANCIA A SAADE DA ASSOCIAAAO DO MINISTARIO PABLICO DO RIO GRANDE DO SUL,RS,2025,2,331346774.56
25063964000100,FUNDAAAO DE ASSISTANCIA A SAADE DA ASSOCIAAAO DO MINISTARIO PABLICO DO RIO GRANDE DO SUL,RS,2025,3,497345164.15999997
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAANA - UNIMED ARAGUAANA,TO,2025,1,651156432.64
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAANA - UNIMED ARAGUAANA,TO,2025,2,879314991.2
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAANA - UNIMED ARAGUAANA,TO,2025,3,1168402944.32
25141173000150,ASSOCIAAAO PADRE PIO PLANOS DE SAADE,SP,2025,1,162992838.4
25141173000150,ASSOCIAAAO PADRE PIO PLANOS DE SAADE,SP,2025,2,188835643.68
25141173000150,ASSOCIAAAO PADRE PIO PLANOS DE SAADE,SP,2025,3,215329689.68
25205234000104,R.M.I. OPERADORA DE SAADE INTEGRADA LTDA,SP,2025,2,217928972.48
25205234000104,R.M.I. OPERADORA DE SAADE INTEGRADA LTDA,SP,2025,3,332124945.28
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,1,7226459063.52
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,2,10447335667.52
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,3,13800929487.52
25329079000120,UNIMED SAO JOAO DEL REI - COOPERATIVA DE TRABALHO MADICO,MG,2025,1,1535560132.48
25329079000120,UNIMED SAO JOAO DEL REI - COOPERATIVA DE TRABALHO MADICO,MG,2025,2,2089076894.4
25329079000120,UNIMED SAO JOAO DEL REI - COOPERATIVA DE TRABALHO MADICO,MG,2025,3,2462162950.24
25335803000128,ASSOCIAAAO BENEFICENTE CATALICA,MG,2025,1,1175046138.24
25335803000128,ASSOCIAAAO BENEFICENTE CATALICA,MG,2025,2,1597879182.24
25335803000128,ASSOCIAAAO BENEFICENTE CATALICA,MG,2025,3,2135301579.3600001
25471574000179,UNIMED SAO LOURENAO COOPERATIVA DE TRABALHO MADICO,MG,2025,1,2378772509.28
25471574000179,UNIMED SAO LOURENAO COOPERATIVA DE TRABALHO MADICO,MG,2025,2,2878371971.04
25471574000179,UNIMED SAO LOURENAO COOPERATIVA DE TRABALHO MADICO,MG,2025,3,3362519702.88
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,MG,2025,1,1059178486.72
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,MG,2025,2,1358182058.88
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,MG,2025,3,1654811915.68
25810946000144,UNIMED BARBACENA - COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,1,1206911763.2
25810946000144,UNIMED BARBACENA - COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,2,1622367448.0
25810946000144,UNIMED BARBACENA - COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,3,2110051963.52
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBA,MG,2025,1,45766798.88
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBA,MG,2025,2,73294764.64
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBA,MG,2025,3,99970645.92
25910449000118,UNIMED ARAXA COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,1,2193888162.08
25910449000118,UNIMED ARAXA COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,2,2805791072.48
25910449000118,UNIMED ARAXA COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,3,3483493446.2400002
25971433000115,UNIMED MURIAA COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,1,853653353.44
25971433000115,UNIMED MURIAA COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,2,1262737095.36
25971433000115,UNIMED MURIAA COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,3,1666314580.8
26114773000192,MEDIATORIE ADMINISTRADORA DE BENEFACIOS S/A,ES,2025,1,233685145.12
